tm_Vol,tm_Clo,bel_Vol,bel_Clo,nmdc_Vol,nmdc_Clo,ongc_Vol,ongc_Clo,hdfc_Vol,hdfc_Clo
58569012,301.79998779296875,24134520,41.70000076,13889913,135.3500061,19587582,102.1500015258789,15387253,1493.6500244140625
44088352,307.75,30019032,42.03333282,9626748,138.4499969,22299747,104.3499984741211,17881881,1486.75
66178755,305.04998779296875,61276776,43.79999924,17943600,140.9499969,24878516,103.4499969482422,8003293,1449.5999755859375
63031783,307.75,61173012,43.65000153,7192045,139.1499939,15156974,103.9499969482422,7537867,1440.25
39073986,307.79998779296875,38346498,43.76666641,6476213,139.6000061,10330347,104.6500015258789,12544090,1447.199951171875
62459774,313.95001220703125,25322349,43.34999847,20237709,144.1999969,26105970,103.5999984741211,8806796,1432.800048828125
75462572,318.20001220703125,15591087,43.29999924,10099542,145.25,17645822,103.8000030517578,14078908,1421.75
105342538,286.54998779296875,35499102,40.6333313,11342053,134.25,27005598,98.0500030517578,11274564,1367.050048828125
116874853,302.8500061035156,19430589,41.86666489,8403211,138.3999939,25505623,102.0500030517578,9300341,1400.3499755859375
75262749,303.5,42679908,42.83333206,12210358,141.3000031,28659714,105.0999984741211,17222492,1430.0999755859375
75330709,310.0,21451458,42.66666412,9276347,142.5,21627285,107.3000030517578,7803263,1428.6500244140625
65791784,301.3999938964844,30034584,41.1333313,6234272,137.8999939,19166492,103.0500030517578,12034621,1412.4000244140625
56740291,298.04998779296875,26634339,41.43333435,6705050,137.6000061,23082015,102.8499984741211,11593135,1391.4000244140625
61022978,294.54998779296875,23128215,42.01666641,6648616,141.0500031,14844968,103.0999984741211,19242656,1422.5
58158986,294.0,27613263,42.29999924,5326842,138.6499939,12790334,102.4000015258789,11356764,1414.1500244140625
30583139,295.3999938964844,16704927,43.11666489,8949266,142.6499939,11797791,102.8000030517578,15085476,1404.800048828125
35040532,301.5,19097265,43.06666565,10850943,146.4499969,8886250,103.1999969482422,10296453,1438.699951171875
44668126,305.8999938964844,19394331,42.93333435,7948529,147.5500031,6887787,103.9000015258789,12051970,1476.800048828125
36647292,301.8999938964844,16660074,43.28333282,18121702,154.0,14990087,104.0500030517578,12039276,1472.5
36121668,293.8500061035156,53187741,43.91666412,16674400,155.75,81358264,108.1500015258789,17616451,1412.300048828125
35376618,293.0,19524450,43.41666412,14432856,159.0,33975507,107.6999969482422,11236850,1414.449951171875
38640006,289.45001220703125,52932507,44.26666641,13034374,157.6999969,30811922,109.6500015258789,10743164,1388.3499755859375
29350536,291.5,51816273,45.95000076,23596828,167.3500061,47588366,111.0999984741211,7210806,1402.5999755859375
45032502,301.25,61565505,47.46666718,15314889,170.3999939,26083818,110.25,5738522,1400.9000244140625
41591323,302.75,32525013,45.96666718,45244531,184.75,28016564,111.4499969482422,6024167,1414.75
53260388,314.8500061035156,67119504,48.25,55317250,200.0,33477142,113.9000015258789,5530025,1419.8499755859375
58472304,315.54998779296875,70482693,49.51666641,29623335,196.9499969,48355326,118.0999984741211,7259517,1403.550048828125
111584920,326.0,136024881,48.95000076,65379145,202.9499969,49718697,115.0999984741211,6887463,1399.5
81305325,312.25,47657991,47.78333282,53001695,185.75,23626454,112.9499969482422,5302071,1386.8499755859375
51162423,321.1000061035156,51486270,49.3833313,31913099,186.6000061,19960145,114.25,7560346,1440.25
86153088,332.45001220703125,97548693,51.53333282,28417099,187.6000061,29395737,116.0999984741211,11082640,1476.699951171875
119407026,314.45001220703125,83953914,51.71666718,23234082,184.3500061,25295575,114.9000015258789,5065458,1458.199951171875
54043899,307.70001220703125,67499931,52.26666641,19475577,178.6999969,21131045,111.8000030517578,5342092,1432.800048828125
40358753,313.1000061035156,58163772,52.53333282,13545641,176.1999969,20562816,112.75,9670823,1497.300048828125
31963997,311.8500061035156,74623869,52.28333282,23212079,182.8500061,24785960,113.0500030517578,11073051,1509.949951171875
37382263,315.25,53594838,49.73333359,13922634,181.6499939,25820379,114.5999984741211,9618487,1478.949951171875
28639717,315.5,45070683,49.91666412,10649729,177.1000061,12045621,113.3499984741211,6141995,1477.050048828125
49484106,318.6000061035156,360249207,49.51666641,13258148,178.5500031,22821449,111.8499984741211,10219748,1482.6500244140625
26618815,318.75,44625315,48.28333282,14922892,179.25,19331994,112.3499984741211,8875010,1503.449951171875
30917309,318.75,29061186,48.46666718,8633392,182.1499939,16430926,113.6500015258789,7830527,1515.8499755859375
32595728,318.1000061035156,74882883,48.98333359,7241797,181.3999939,51620011,117.5999984741211,5515081,1511.699951171875
26323777,323.0,24742749,50.11666489,11409240,183.3000031,27162991,117.75,5312008,1504.0
21408371,325.6499938964844,26792298,50.40000153,10524329,185.6000061,64241347,122.5,5143630,1520.550048828125
41278749,334.95001220703125,23574183,50.93333435,20663361,193.3000031,72354379,125.4499969482422,4712238,1500.949951171875
64986814,345.5,16889640,51.09999847,29156239,182.3000031,28709907,125.1500015258789,4045834,1499.8499755859375
44104954,352.75,31918326,50.98333359,21329494,178.1999969,15261479,124.8000030517578,4936270,1483.050048828125
59334814,343.3500061035156,31016931,50.23333359,17864976,179.3999939,29718157,124.0500030517578,5111721,1480.300048828125
24351860,344.75,17381064,50.68333435,23692065,179.4499969,12245640,123.9499969482422,5741770,1481.050048828125
36441967,350.75,25835898,51.34999847,19327744,183.8999939,18360366,123.5500030517578,3602987,1486.3499755859375
38482142,355.95001220703125,26533281,50.58333206,17591259,185.8000031,19547491,124.8000030517578,4440982,1479.449951171875
35526159,352.70001220703125,22951029,50.23333359,20234758,180.8999939,32779493,125.3499984741211,3784801,1490.25
27550588,349.3500061035156,19709055,49.90000153,13943199,178.8000031,31654780,126.6999969482422,3851049,1484.5999755859375
29236974,345.6499938964844,22419540,48.71666718,11746450,179.8000031,18124616,125.0999984741211,4641901,1466.0999755859375
49440514,337.3999938964844,34091544,48.73333359,12721080,178.1999969,87912730,120.25,5969030,1479.800048828125
29123887,334.29998779296875,23199468,49.73333359,14565370,184.8500061,15669821,120.9499969482422,3630236,1488.699951171875
26708459,337.8999938964844,28261329,50.46666718,15071048,185.3999939,23629008,122.0500030517578,7183412,1483.800048828125
25741628,335.25,363893778,56.16666412,38483641,178.8000031,21978870,123.3499984741211,3922434,1485.5
15580223,334.6499938964844,169690515,57.04999924,18092652,175.6000061,24358397,122.0,7392512,1506.25
22426352,339.6499938964844,71399592,58.33333206,11222739,177.75,34557609,120.9000015258789,5191588,1515.0999755859375
17843975,342.79998779296875,38881053,57.91666412,26011423,182.1000061,23728169,122.3499984741211,4678393,1508.3499755859375
22462297,341.54998779296875,49605246,58.21666718,20225772,181.5500031,20857415,119.4000015258789,5485846,1502.050048828125
18277841,339.6000061035156,43091670,59.33333206,18420079,184.1000061,19094044,117.6999969482422,4839511,1497.9000244140625
27944816,344.25,87835578,61.54999924,9535688,184.4499969,16012542,118.8499984741211,8455721,1486.75
18304387,344.8999938964844,40351092,60.21666718,10022561,182.9499969,20014124,118.4499969482422,7413518,1480.4000244140625
18399524,346.1000061035156,22985568,59.73333359,25354321,175.25,12050022,120.9499969482422,3686941,1495.449951171875
164083830,316.8999938964844,41588856,60.34999847,66406347,169.4499969,30193164,121.5,8834516,1534.699951171875
112183313,317.1000061035156,17834940,60.96666718,54716097,168.25,18479814,119.9000015258789,4814595,1539.5
87360324,306.3500061035156,44887437,60.21666718,31976361,167.1000061,17151883,117.0500030517578,4210461,1520.449951171875
48807214,306.29998779296875,18512454,60.28333282,18176720,167.5500031,11240925,117.9000015258789,5347921,1502.0
32282319,307.45001220703125,18021216,61.28333282,16944426,165.6499939,8420962,118.5500030517578,7229489,1487.0
25736308,310.95001220703125,15530661,60.54999924,36047460,171.8000031,8580799,120.4000015258789,9089071,1501.8499755859375
21863250,309.54998779296875,18423249,61.3833313,38504197,172.0500031,12709481,120.8000030517578,4894247,1499.1500244140625
23617599,310.25,14669931,59.98333359,10462808,172.6499939,28589465,116.9000015258789,5219401,1520.699951171875
25148606,311.25,21219636,59.8833313,44051841,178.6999969,19691248,116.8000030517578,2585314,1522.3499755859375
21346348,308.8500061035156,45407127,62.0,16371993,174.8500061,14395883,114.5999984741211,12555800,1471.0
27672567,302.1499938964844,21901098,60.40000153,10257006,171.5500031,18634406,112.5999984741211,12087125,1443.1500244140625
21338361,302.54998779296875,14278368,61.5,15038858,175.6000061,11710140,115.5,6603557,1448.699951171875
33435130,295.54998779296875,12770211,60.8833313,48051196,173.5,7841690,115.3000030517578,6563342,1442.75
27502360,293.1499938964844,13753260,61.53333282,14408458,174.8000031,8149770,114.5500030517578,6583583,1434.550048828125
55132877,291.3999938964844,14436747,61.01666641,14964268,174.5500031,9704729,114.6500015258789,11200715,1439.75
36139725,284.45001220703125,48274629,63.31666565,13690549,174.1999969,11020097,114.3499984741211,10335171,1417.300048828125
57733359,292.8999938964844,27425199,62.93333435,42443883,182.75,14142749,114.75,6851115,1418.25
30589609,293.95001220703125,28756776,61.54999924,23398157,181.1999969,12236156,115.3000030517578,5827744,1426.449951171875
19273390,296.8500061035156,21084204,61.26666641,16329970,180.1499939,10895726,117.0999984741211,6629393,1422.6500244140625
31063992,303.70001220703125,17656980,60.75,10832085,181.1499939,15163353,117.9000015258789,6016560,1434.699951171875
26186248,298.1499938964844,38353227,58.48333359,11180045,179.1999969,14304543,117.3499984741211,11026974,1465.300048828125
20704901,299.70001220703125,33065568,58.86666489,14268611,180.0500031,11033147,116.8499984741211,9411204,1484.8499755859375
16001898,300.04998779296875,23813595,58.46666718,9815661,178.3500061,6606584,116.6500015258789,6669635,1492.6500244140625
16985859,298.1000061035156,110821485,57.04999924,9807826,174.4499969,8294214,115.0,5499024,1503.9000244140625
15173990,294.20001220703125,32690748,56.41666412,10010560,168.3999939,14300982,114.8499984741211,7419173,1507.6500244140625
20802022,295.45001220703125,27235548,57.41666412,13635608,171.8000031,11308648,117.0,6292893,1494.949951171875
33652880,306.0,17966661,57.95000076,9256188,173.4499969,13519139,116.25,4298837,1501.4000244140625
34922863,307.25,27821241,58.16666412,18564254,171.75,10342014,116.0999984741211,8329214,1526.199951171875
14348786,303.70001220703125,12560913,58.11666489,10185374,172.3999939,14771886,115.5,3126389,1530.5999755859375
25539214,297.70001220703125,18039039,58.68333435,13589981,167.5,16025745,113.8499984741211,4141333,1514.6500244140625
18004320,293.3500061035156,34210602,58.03333282,8443554,166.9499969,10074307,113.1999969482422,11492966,1513.0
32578752,283.1000061035156,15542163,57.01666641,29132391,151.0,23878081,110.1999969482422,6575203,1514.75
24498294,276.95001220703125,26688300,58.3833313,14983019,146.8000031,16886027,111.75,5421527,1524.5999755859375
37589121,279.79998779296875,14925912,59.21666718,14609609,154.75,17368602,113.1999969482422,9190657,1558.8499755859375
31538128,284.3999938964844,16571559,59.98333359,11989428,156.25,18637317,115.6500015258789,3863987,1557.4000244140625
17864053,284.29998779296875,21301485,60.43333435,43757434,148.5500031,8779246,115.5500030517578,5559501,1554.800048828125
13477390,285.75,28167945,61.76666641,30427758,152.1999969,9706825,116.6500015258789,3191069,1548.449951171875
17217097,291.95001220703125,13619223,61.34999847,14597197,155.5500031,15933414,120.1500015258789,4524583,1568.25
36951003,287.29998779296875,21603702,62.21666718,12714721,154.0500031,13376290,120.5500030517578,6031288,1581.4000244140625
33103168,295.25,26940252,63.28333282,13022242,152.1999969,10964080,119.6999969482422,6211279,1579.0999755859375
14907001,293.1499938964844,25664589,63.3833313,8038319,153.3000031,13031666,118.6500015258789,4809262,1589.0
16594135,295.54998779296875,52170660,66.19999695,9312192,154.6000061,21326802,123.0999984741211,5367667,1576.050048828125
16622865,297.45001220703125,36365391,65.15000153,11129362,153.6499939,12505630,121.6500015258789,3938448,1565.699951171875
14325904,294.6000061035156,15882570,64.7666626,7429559,151.3500061,8530847,119.9499969482422,3622748,1569.25
14920479,295.25,19285563,65.69999695,5531744,152.25,7801721,118.9499969482422,3362040,1576.4000244140625
34020970,298.95001220703125,11581218,65.68333435,5629258,152.0,27242637,122.1500015258789,4125474,1568.5999755859375
16339860,301.20001220703125,10518984,65.5,5501523,151.5500031,9921031,123.0500030517578,4479582,1555.550048828125
23234649,306.1000061035156,29010315,67.46666718,7857856,151.8999939,16593684,123.9499969482422,4879253,1548.550048828125
26808872,311.95001220703125,35238519,69.2666626,7901117,154.25,42437332,128.4499969482422,7411499,1546.800048828125
26249369,311.6499938964844,12378501,68.5166626,6898371,152.1000061,22431820,128.6999969482422,5130275,1559.949951171875
24972069,308.6000061035156,16039149,68.43333435,20729611,147.3999939,25968166,127.75,10249051,1582.1500244140625
19632688,298.95001220703125,12243591,67.19999695,22877537,136.0,29857432,128.5,4390805,1559.8499755859375
19439330,301.95001220703125,20777913,68.15000153,15301311,138.1000061,51537119,135.1999969482422,7387498,1551.949951171875
29545253,310.1000061035156,9672642,68.65000153,20171139,144.6000061,16424387,133.64999389648438,5291101,1533.699951171875
52701665,321.5,19379646,69.15000153,10725591,142.8999939,18688982,137.75,6832152,1570.0
28901243,317.95001220703125,17282355,68.5,10274492,140.0,33667173,136.10000610351562,10403351,1601.550048828125
56305136,331.6499938964844,10315860,68.0,7831476,139.8500061,34196564,140.0,8207731,1625.0999755859375
28497009,329.29998779296875,29934006,70.1166687,9755704,140.5,46109879,142.1999969482422,6386895,1615.050048828125
19740150,330.25,27378225,68.3833313,13337719,142.8999939,68003697,144.75,8131518,1593.8499755859375
30268517,333.3500061035156,34237251,67.65000153,18633153,143.0,26714630,144.5,7987674,1594.949951171875
29877695,333.29998779296875,22069932,67.25,11422428,143.6499939,42893182,146.25,5564298,1582.699951171875
29553072,342.0,16627587,68.59999847,15790438,148.3999939,16099471,147.60000610351562,3525514,1585.75
31861985,344.95001220703125,18733530,68.6166687,16333090,146.6499939,131238378,163.64999389648438,5128589,1595.449951171875
25272592,336.04998779296875,15618651,66.43333435,10206727,143.3500061,101221817,168.10000610351562,9300415,1614.9000244140625
163238084,376.5,7587423,67.69999695,7219473,144.3500061,59769140,160.39999389648438,5632862,1610.5
93728117,382.9500122070313,9881742,66.71666718,9488844,145.6000061,30561341,160.9499969482422,3622781,1602.6500244140625
113404983,415.75,21749220,69.53333282,27537045,153.0500031,18143592,165.0,6540424,1633.800048828125
97349265,420.8500061035156,18331041,70.08333588,17011149,151.6000061,11619888,163.5500030517578,4088473,1629.5999755859375
197949387,506.8999938964844,16863453,69.55000305,15148397,151.6000061,16690451,160.0,3112822,1639.4000244140625
103630901,497.6000061035156,15404877,70.18333435,9832276,153.5500031,14821875,159.0500030517578,7378644,1687.4000244140625
72322623,509.6000061035156,40084623,72.3833313,23800882,157.5500031,22899876,162.10000610351562,14428228,1670.300048828125
57428637,481.8999938964844,15424062,68.94999695,14926631,152.3500061,10331930,158.60000610351562,4493770,1688.699951171875
55444814,486.8999938964844,16082943,68.2666626,12128714,149.1499939,17118996,154.89999389648438,5454284,1673.8499755859375
52608672,508.0,15707487,68.1333313,14743150,145.9499969,31555789,155.0,4869095,1676.300048828125
42742785,490.8999938964844,10288875,67.15000153,9951415,142.5,27317028,157.0500030517578,6087777,1680.75
33107841,479.8999938964844,13207770,67.09999847,8351888,140.5,34568006,161.39999389648438,8213383,1657.0
58027770,508.6499938964844,9505146,68.73332977,10074890,142.5500031,33022684,163.10000610351562,6045328,1652.75
30361263,497.8999938964844,9492999,69.0166626,9398554,140.3000031,21652522,157.89999389648438,6624821,1642.800048828125
25182748,481.0499877929688,11429706,66.7666626,27413882,134.5500031,24815027,150.1999969482422,8898875,1593.5999755859375
31054342,483.7000122070313,95295024,68.94999695,38951500,143.1499939,18736450,149.0500030517578,6203437,1582.8499755859375
34315690,485.7000122070313,23954010,66.84999847,13789878,145.6499939,11444653,153.14999389648438,4061160,1605.300048828125
51580720,487.8500061035156,19613109,66.8666687,11077501,141.8500061,20609479,152.9499969482422,6618861,1606.75
22950198,484.8999938964844,25307715,66.78333282,7969183,141.8999939,11591857,152.0,5103669,1581.449951171875
5531940,489.7000122070313,1434759,67.28333282,1360849,142.3500061,1114216,152.0500030517578,548404,1593.949951171875
31736426,501.3999938964844,35893830,70.81666565,7561559,145.25,16568525,154.89999389648438,9471790,1600.25
50458762,509.6499938964844,51756600,73.59999847,10674592,147.8000031,13601954,156.64999389648438,6347738,1572.25
26615777,510.75,15949584,73.23332977,7895109,144.25,13900618,157.6999969482422,6857063,1555.25
29256213,503.4500122070313,23431827,74.43333435,7541905,144.6499939,14158749,153.5,3999702,1548.300048828125
20731808,507.0499877929688,23132022,74.53333282,11385732,143.0500031,10552485,154.64999389648438,7457046,1553.0
18014977,505.4500122070313,8602539,74.21666718,5969923,140.1999969,45750584,157.8000030517578,4766797,1557.25
55897781,519.0499877929688,8030718,72.59999847,5535853,139.4499969,12956283,157.14999389648438,4122703,1548.0
48463415,530.1500244140625,18084606,71.81666565,8126177,138.1999969,11420415,157.39999389648438,3799439,1530.800048828125
47197742,509.7000122070313,28766142,69.6166687,8122655,135.8000031,18351511,154.3000030517578,4576437,1539.4000244140625
40044849,486.1000061035156,17243226,67.66666412,8155718,135.6000061,21558590,146.5500030517578,7630636,1515.3499755859375
27553684,495.5,17089326,70.33333588,25553102,142.25,21216047,146.6999969482422,5617607,1515.550048828125
20915837,488.6499938964844,11478315,69.44999695,10436743,143.0,36294271,153.4499969482422,15401143,1518.050048828125
15336539,492.75,9875469,70.55000305,6664853,143.0,11554142,155.10000610351562,5125826,1525.949951171875
51787989,460.2000122070313,22881369,66.06666565,10098003,135.8999939,23135841,147.10000610351562,9312468,1489.9000244140625
42819150,461.4500122070313,14850591,65.75,9892425,134.9499969,18736522,144.10000610351562,6495498,1501.25
35471800,458.6000061035156,32274063,67.91666412,7521233,132.8500061,22980651,142.10000610351562,12610771,1493.550048828125
28256188,475.25,14136084,68.6166687,11464138,137.6000061,14278744,142.25,4338817,1504.6500244140625
21012008,479.1000061035156,13228377,68.6333313,25288901,141.6000061,8561767,144.0,5601555,1525.75
20948900,480.1000061035156,12481431,68.8833313,29920870,145.9499969,10690334,145.89999389648438,4062347,1513.550048828125
17473075,467.2000122070313,14751723,69.28333282,23988384,142.9499969,7749262,143.35000610351562,3514766,1503.800048828125
21280797,481.7999877929688,23275224,70.1333313,13172576,145.3000031,10253663,145.89999389648438,6213767,1525.699951171875
20581817,493.8999938964844,9462426,69.65000153,10506147,146.9499969,12266948,148.39999389648438,7647767,1553.800048828125
16951593,493.9500122070313,12294123,69.25,11384949,147.0500031,7989291,147.35000610351562,5873872,1526.8499755859375
14567815,494.4500122070313,18276354,68.5166626,10477407,147.8999939,10324085,147.5500030517578,3889692,1522.550048828125
21921272,495.3500061035156,27024840,69.65000153,14981099,147.5,13595587,145.9499969482422,5161071,1511.1500244140625
17722547,489.3999938964844,19438713,69.93333435,16673360,138.6499939,12331999,146.89999389648438,4595550,1502.449951171875
16263723,491.6499938964844,14031681,69.33333588,9044645,137.8500061,10361033,143.9499969482422,5057574,1500.0
13581352,491.9500122070313,23209956,69.06666565,6137597,136.4499969,12156709,145.35000610351562,6605216,1500.0999755859375
27341178,470.2000122070313,12549333,67.09999847,6104584,134.9499969,17667617,139.39999389648438,7497384,1473.050048828125
33007516,447.0499877929688,16835343,65.08333588,11466406,130.5,17238729,134.0,10578334,1425.6500244140625
18838054,453.6000061035156,10884186,66.5,9059473,133.3000031,8615570,136.0500030517578,4559375,1441.800048828125
22730750,470.5,8943987,67.80000305,4563582,133.9499969,4968143,136.8000030517578,4288742,1445.199951171875
12116814,472.3500061035156,8703837,69.6333313,4780545,134.9499969,6324169,140.5,4889583,1444.0999755859375
15487368,467.6000061035156,9183225,68.0166626,3530507,132.6000061,5657495,138.5,2780512,1438.9000244140625
12557565,471.1499938964844,8676960,68.98332977,4469638,132.5,4404298,137.35000610351562,2352549,1450.800048828125
22860916,480.2000122070313,10372101,69.0166626,3055856,132.6999969,8738089,139.5,2725339,1460.800048828125
10263884,476.0,24965061,69.90000153,4708795,131.3999939,6571286,138.89999389648438,3834351,1453.8499755859375
11923961,470.3999938964844,42195855,69.98332977,12168630,131.3999939,11556524,140.5,3607959,1461.5
15541446,482.3999938964844,12683187,69.98332977,4296127,133.3000031,6393760,142.39999389648438,3162868,1479.4000244140625
32748423,497.6000061035156,8974341,70.41666412,3891035,135.3000031,3765911,143.0500030517578,4534592,1519.6500244140625
24100985,489.6000061035156,31336737,72.05000305,3950622,135.8000031,16351836,147.8000030517578,4428676,1528.550048828125
15420105,489.75,11957511,71.09999847,4986657,138.6000061,12977680,150.35000610351562,7166319,1564.8499755859375
16563230,488.8500061035156,8820915,70.6333313,5541434,138.6499939,9012777,150.8000030517578,4814465,1539.75
15532165,490.6000061035156,12974964,69.34999847,3356602,138.6499939,30889365,157.0500030517578,5589692,1550.550048828125
25193771,503.7000122070313,9408897,70.28333282,5261751,139.9499969,16418985,158.35000610351562,4428248,1559.1500244140625
16269193,501.2999877929688,10022118,70.15000153,5432123,136.4499969,14457548,160.9499969482422,4194599,1565.9000244140625
16255334,507.25,7794744,70.19999695,11254966,141.3000031,21220614,164.9499969482422,10542765,1556.6500244140625
27572553,511.9500122070313,12144687,69.84999847,12199243,146.0500031,7445346,163.9499969482422,20981948,1528.0
12655602,509.8999938964844,27463650,73.3666687,5211695,145.9499969,11646259,161.0500030517578,5604484,1545.1500244140625
27942414,525.0,28842888,72.16666412,4563962,144.8000031,32577835,165.85000610351562,11494686,1521.5
19353195,510.7999877929688,17939775,69.44999695,6137008,140.0500031,11175409,163.85000610351562,6170576,1529.25
21799071,520.8499755859375,30378717,69.3833313,4575686,141.6000061,36648534,170.25,7158813,1518.449951171875
18364451,515.7000122070312,20278191,70.78333282,6232345,143.25,14474454,166.85000610351562,7598923,1509.0
17946821,501.8500061035156,17723898,68.98332977,4784547,139.75,8625926,163.64999389648438,5768847,1521.5999755859375
25228959,478.4500122070313,20025537,65.7666626,6822893,133.9499969,28783449,165.6999969482422,5934254,1486.6500244140625
22565698,490.5499877929688,29718342,68.06666565,4762403,135.6499939,14249846,165.14999389648438,6797124,1488.050048828125
26676094,494.3999938964844,23800311,68.30000305,10404432,134.1999969,25936832,165.6999969482422,14308919,1474.949951171875
21784640,497.2999877929688,24666333,69.03333282,9852710,138.1000061,32790065,168.8000030517578,12462604,1463.25
27306578,517.75,53776260,69.90000153,6614820,138.9499969,24031034,172.60000610351562,6421273,1485.699951171875
48030231,504.2999877929688,29395494,69.1333313,11744700,145.5,14220953,170.9499969482422,7369742,1497.0
14311040,506.3999938964844,30206025,70.25,19662509,150.5,12478192,171.3000030517578,6984645,1531.199951171875
15249245,504.5,11555226,69.31666565,26764867,153.9499969,12529302,167.5,5282381,1515.3499755859375
12663199,500.6000061035156,17933076,68.2666626,12957277,153.3999939,17434362,169.60000610351562,5789979,1524.0
13392910,494.6000061035156,18325029,67.3666687,11987318,153.9499969,11723574,172.10000610351562,6134021,1468.1500244140625
23378623,492.75,26278878,66.5,12326734,153.3999939,13231599,166.9499969482422,6990565,1461.8499755859375
12430730,501.25,15305202,67.53333282,17521097,155.6999969,17938632,163.9499969482422,5654171,1497.5999755859375
14537945,507.4500122070313,12104241,67.59999847,18433104,159.3000031,26763203,169.10000610351562,7157265,1525.0999755859375
13534899,498.8500061035156,11505933,66.78333282,15004288,158.1499939,12884995,168.14999389648438,5355552,1518.8499755859375
22157389,471.4500122070313,31961610,65.30000305,13314771,152.75,44604164,166.1999969482422,7328310,1473.699951171875
30623088,504.0,10746255,66.31666565,17659797,149.3000031,31146458,164.14999389648438,6567533,1517.800048828125
20176993,498.4500122070313,13420629,66.33333588,13525671,152.6999969,15960268,168.5500030517578,5016132,1515.75
27943077,499.9500122070313,19166469,67.0,12454932,144.6499939,24640791,171.75,3675604,1506.5
15476803,493.1499938964844,10616886,66.66666412,6234795,142.1499939,11829998,167.89999389648438,3898064,1512.3499755859375
22592161,494.4500122070313,10470885,66.05000305,4899102,140.0500031,14222260,163.39999389648438,3734033,1522.0999755859375
27957544,478.25,20409699,65.78333282,11506176,140.0500031,29399172,164.9499969482422,4768098,1510.699951171875
17703998,477.0,10145349,66.33333588,10043690,142.75,21301826,160.75,4514781,1500.9000244140625
57265685,427.9500122070313,24915339,62.61666489,12259007,134.4499969,28766189,156.64999389648438,11815383,1419.4000244140625
48876182,459.75,22461840,66.71666718,10771799,141.0,20225258,159.5,9159327,1456.0999755859375
34475468,454.0499877929688,35587689,70.15000153,6903025,143.1499939,20210070,160.64999389648438,12440416,1426.25
25791134,447.6000061035156,51608091,72.0,18826666,151.1000061,41103406,162.9499969482422,19252780,1374.25
29599672,437.1000061035156,28625697,71.68333435,11783592,152.6000061,42345653,170.3000030517578,8763961,1371.0
38765185,417.25,46128378,71.6333313,8997783,148.1000061,32658756,165.25,10609682,1366.5
44836205,394.0,38244033,71.41666412,12226489,153.0500031,132538155,186.9499969482422,13527229,1324.800048828125
55543383,391.75,20461842,71.0,14939858,153.25,73127816,179.10000610351562,19606246,1327.800048828125
48376222,405.8999938964844,30245265,74.15000153,7255636,152.8000031,51977091,175.39999389648438,11567347,1371.1500244140625
59776817,419.6000061035156,37328694,72.25,8762674,153.25,62112814,174.35000610351562,11136603,1392.699951171875
51510243,418.1499938964844,29348391,71.59999847,16491139,157.3000031,26187452,175.6999969482422,7575390,1396.800048828125
40721277,411.7000122070313,28491564,69.93333435,12958038,156.25,20214021,171.8000030517578,12509063,1442.550048828125
47706136,413.6499938964844,23328489,68.5166626,12900904,147.5500031,42333127,163.75,9433964,1424.0
27191170,424.8999938964844,23656146,69.66666412,6639475,150.5500031,25545119,167.3000030517578,6682054,1448.1500244140625
26704541,433.7999877929688,36269526,69.80000305,13084269,151.3000031,66314748,170.3000030517578,7411977,1480.050048828125
18270995,427.9500122070313,38413833,69.6333313,5530874,151.5500031,20614652,172.5500030517578,6128938,1486.5
30441493,440.3500061035156,19632078,69.93333435,7452076,151.6499939,39742745,175.4499969482422,5230907,1494.1500244140625
25466395,435.7999877929688,33279774,69.1333313,8419192,151.1000061,10994784,175.60000610351562,15594128,1479.25
17109723,433.2000122070313,15609300,69.16666412,17976962,157.1000061,20332589,177.4499969482422,10080022,1442.6500244140625
15104414,432.1000061035156,22413369,68.66666412,13676831,157.1499939,13608989,175.8000030517578,8183231,1430.9000244140625
16757901,432.7000122070313,13461477,68.34999847,16335732,161.3999939,15253027,176.35000610351562,7877443,1432.800048828125
18710736,433.7000122070313,12104067,69.1333313,8152926,158.8999939,14210783,171.0,6188724,1451.800048828125
18149488,435.6499938964844,22181898,69.48332977,10592813,159.1999969,95239532,162.0,10054871,1476.949951171875
14248045,433.75,21738033,70.2666626,12425011,162.5500031,33523683,163.89999389648438,7147857,1470.3499755859375
19380324,441.1499938964844,45845880,71.69999695,12053939,166.5500031,28335224,167.9499969482422,7284278,1506.0
18657201,446.75,29426580,73.15000153,14057775,170.25,17745513,168.0500030517578,48725485,1656.800048828125
28530470,458.0499877929688,29299197,72.8666687,9234649,168.6000061,20054934,171.85000610351562,15461291,1608.25
24974477,456.1499938964844,27765654,73.33333588,15095764,172.1499939,12969222,172.8000030517578,13513930,1550.8499755859375
19950241,449.5,162897504,78.1166687,11002668,170.6000061,24550313,168.85000610351562,20390866,1516.75
16315704,452.0499877929688,86792331,79.8666687,9333973,174.4499969,9529874,170.89999389648438,20628161,1514.6500244140625
14339854,452.0499877929688,53098242,81.31666565,8669856,173.8999939,9724979,171.1999969482422,10399533,1496.1500244140625
22698696,438.2999877929688,34166946,80.80000305,7327273,169.6499939,13184429,168.89999389648438,13717701,1493.5
16817981,431.0499877929688,35185764,82.3666687,7634454,167.6000061,23458303,174.25,14446260,1464.949951171875
15298361,433.7999877929688,58066713,84.98332977,5505568,168.25,23916912,175.8000030517578,22810188,1395.449951171875
12669041,424.9500122070313,39192846,83.43333435,12122210,169.1999969,17880666,177.14999389648438,37048011,1342.199951171875
